Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
2021_06_29-10-54-53-142;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-53-142.PNG;-6,352853;32,372254;31,882856;30,961667;NaN;NaN;NaN;NaN;8,085198;4,500819;4,545744;4,630895;12,094235;12,095599;12,095982;12,097843
2021_06_29-10-54-54-143;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-54-143.PNG;-6,352424;32,262024;31,462489;31,120814;NaN;NaN;NaN;NaN;8,085166;4,510918;4,584507;4,616130;12,094231;12,095587;12,095934;12,097827
2021_06_29-10-54-55-143;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-55-143.PNG;-6,352472;32,304009;30,611206;31,135996;NaN;NaN;NaN;NaN;8,085169;4,507070;4,663486;4,614723;12,094246;12,095639;12,095962;12,097860
2021_06_29-10-54-56-144;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-56-144.PNG;-6,352638;31,938095;30,334549;31,062926;NaN;NaN;NaN;NaN;8,085182;4,540662;4,689287;4,621498;12,094206;12,095608;12,095961;12,097842
2021_06_29-10-54-57-144;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-57-144.PNG;-6,352686;31,764664;30,395788;30,954291;NaN;NaN;NaN;NaN;8,085185;4,556626;4,683570;4,631580;12,094206;12,095578;12,095959;12,097833
2021_06_29-10-54-58-143;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-58-143.PNG;-6,353257;31,235606;31,094951;30,697188;NaN;NaN;NaN;NaN;8,085228;4,605494;4,618528;4,655480;12,094224;12,095596;12,095962;12,097851
2021_06_29-10-54-59-144;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-54-59-144.PNG;-6,352472;31,410717;31,392904;30,968736;NaN;NaN;NaN;NaN;8,085169;4,589292;4,590939;4,630239;12,094185;12,095587;12,095898;12,097808
2021_06_29-10-55-00-144;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-00-144.PNG;-6,352115;32,109645;31,349440;31,179333;NaN;NaN;NaN;NaN;8,085142;4,524898;4,594959;4,610707;12,094208;12,095592;12,095934;12,097824
2021_06_29-10-55-01-145;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-01-145.PNG;-6,352519;31,894574;31,018171;31,325492;NaN;NaN;NaN;NaN;8,085173;4,544665;4,625650;4,597174;12,094240;12,095574;12,095957;12,097829
2021_06_29-10-55-02-144;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-02-144.PNG;-6,352448;31,714951;31,605152;30,958027;NaN;NaN;NaN;NaN;8,085167;4,561208;4,571334;4,631233;12,094244;12,095587;12,095925;12,097840
2021_06_29-10-55-03-145;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-03-145.PNG;-6,352258;31,760103;31,494444;30,829433;NaN;NaN;NaN;NaN;8,085153;4,557047;4,581555;4,643179;12,094269;12,095594;12,095968;12,097834
2021_06_29-10-55-04-145;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-04-145.PNG;-6,351139;31,701043;30,765646;31,137751;NaN;NaN;NaN;NaN;8,085069;4,562490;4,649111;4,614560;12,094176;12,095535;12,095921;12,097797
2021_06_29-10-55-05-145;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-05-145.PNG;-6,351877;31,568513;30,550078;30,889987;NaN;NaN;NaN;NaN;8,085124;4,574715;4,669181;4,637552;12,094183;12,095542;12,095937;12,097826
2021_06_29-10-55-06-145;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-06-145.PNG;-6,351615;31,728784;30,578748;30,929835;NaN;NaN;NaN;NaN;8,085105;4,559933;4,666509;4,633851;12,094188;12,095544;12,095930;12,097856
2021_06_29-10-55-07-145;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-07-145.PNG;-6,351377;31,838309;30,063559;30,986515;NaN;NaN;NaN;NaN;8,085087;4,549844;4,714621;4,628588;12,094226;12,095572;12,095923;12,097838
2021_06_29-10-55-08-146;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-08-146.PNG;-6,351210;31,667860;30,174703;30,727549;NaN;NaN;NaN;NaN;8,085074;4,565549;4,704223;4,652655;12,094221;12,095610;12,095935;12,097802
2021_06_29-10-55-09-146;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-09-146.PNG;-6,351591;31,658708;30,476693;30,674231;NaN;NaN;NaN;NaN;8,085103;4,566393;4,676022;4,657617;12,094224;12,095615;12,095996;12,097872
2021_06_29-10-55-10-146;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-10-146.PNG;-6,351496;32,176372;31,024916;31,060227;NaN;NaN;NaN;NaN;8,085096;4,518773;4,625024;4,621749;12,094233;12,095598;12,095961;12,097870
2021_06_29-10-55-11-146;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-11-146.PNG;-6,351377;32,227680;31,235432;30,943699;NaN;NaN;NaN;NaN;8,085087;4,514067;4,605511;4,632563;12,094201;12,095592;12,095927;12,097842
2021_06_29-10-55-12-146;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-12-146.PNG;-6,351972;31,594165;30,717094;30,446613;NaN;NaN;NaN;NaN;8,085132;4,572348;4,653628;4,678828;12,094265;12,095614;12,095948;12,097876
2021_06_29-10-55-13-146;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration/Images/2021_06_29-10-55-13-146.PNG;-6,351996;31,424354;30,736332;30,303722;NaN;NaN;NaN;NaN;8,085133;4,588031;4,651838;4,692166;12,094237;12,095572;12,095968;12,097872
