Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
11:02:17,235;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:17,235.PNG;-6,398746;31,600540;31,730006;30,546989;NaN;NaN;NaN;NaN;8,088643;4,571759;4,559820;4,669469;12,094197;12,095601;12,095977;12,097851
11:02:18,234;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:18,234.PNG;-6,398579;32,230195;31,935199;31,297975;NaN;NaN;NaN;NaN;8,088631;4,513836;4,540928;4,599721;12,094230;12,095558;12,095996;12,097854
11:02:19,237;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:19,237.PNG;-6,399222;32,150904;31,969733;31,605869;NaN;NaN;NaN;NaN;8,088679;4,521110;4,537753;4,571268;12,094208;12,095581;12,096011;12,097919
11:02:20,237;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:20,237.PNG;-6,399341;31,924662;31,428049;31,387567;NaN;NaN;NaN;NaN;8,088688;4,541897;4,587690;4,591432;12,094212;12,095601;12,095991;12,097849
11:02:21,238;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:21,238.PNG;-6,399699;32,020973;31,439637;31,303830;NaN;NaN;NaN;NaN;8,088715;4,533043;4,586619;4,599179;12,094244;12,095589;12,095978;12,097838
11:02:22,238;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:22,238.PNG;-6,399937;31,809179;31,383332;31,163219;NaN;NaN;NaN;NaN;8,088733;4,552526;4,591824;4,612200;12,094244;12,095614;12,096028;12,097913
11:02:23,239;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:23,239.PNG;-6,399747;32,478152;31,617768;31,464347;NaN;NaN;NaN;NaN;8,088719;4,491127;4,570170;4,584335;12,094278;12,095658;12,096007;12,097940
11:02:24,239;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:24,239.PNG;-6,400676;32,690453;31,236803;31,275835;NaN;NaN;NaN;NaN;8,088788;4,471729;4,605384;4,601770;12,094317;12,095639;12,096003;12,097906
11:02:25,240;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:25,240.PNG;-6,401033;31,495760;30,461470;30,314769;NaN;NaN;NaN;NaN;8,088815;4,581433;4,677442;4,691134;12,094231;12,095631;12,096041;12,097952
11:02:26,240;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:26,240.PNG;-6,401033;31,283698;30,637645;30,039414;NaN;NaN;NaN;NaN;8,088815;4,601042;4,661023;4,716881;12,094290;12,095685;12,096059;12,097913
11:02:27,240;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:27,240.PNG;-6,401009;31,365950;31,146510;30,291891;NaN;NaN;NaN;NaN;8,088813;4,593432;4,613748;4,693271;12,094298;12,095678;12,096041;12,097952
11:02:28,240;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:28,240.PNG;-6,401272;31,130633;31,128009;30,136025;NaN;NaN;NaN;NaN;8,088833;4,615220;4,615463;4,707840;12,094290;12,095642;12,096055;12,097929
11:02:29,240;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:29,240.PNG;-6,401987;30,854135;31,417622;30,041228;NaN;NaN;NaN;NaN;8,088887;4,640883;4,588654;4,716711;12,094290;12,095626;12,096023;12,097926
11:02:30,240;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:30,240.PNG;-6,402129;31,178658;30,674673;30,527095;NaN;NaN;NaN;NaN;8,088897;4,610769;4,657576;4,671323;12,094290;12,095678;12,096021;12,097940
11:02:31,240;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:31,240.PNG;-6,401510;31,072719;30,560037;30,527843;NaN;NaN;NaN;NaN;8,088851;4,620590;4,668253;4,671253;12,094298;12,095653;12,096075;12,097944
11:02:32,241;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:32,241.PNG;-6,401605;30,713616;31,111923;30,223343;NaN;NaN;NaN;NaN;8,088858;4,653951;4,616955;4,699676;12,094247;12,095594;12,095994;12,097913
11:02:33,241;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:33,241.PNG;-6,401248;31,241128;31,568707;30,752689;NaN;NaN;NaN;NaN;8,088831;4,604983;4,574697;4,650316;12,094203;12,095601;12,095966;12,097874
11:02:34,241;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:34,241.PNG;-6,401891;31,678661;31,512641;30,903172;NaN;NaN;NaN;NaN;8,088879;4,564553;4,579874;4,636327;12,094249;12,095610;12,096025;12,097879
11:02:35,242;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:35,242.PNG;-6,402415;31,426598;31,747703;30,646363;NaN;NaN;NaN;NaN;8,088919;4,587824;4,558189;4,660211;12,094301;12,095651;12,096003;12,097958
11:02:36,242;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:36,242.PNG;-6,402749;31,544902;31,684247;30,437527;NaN;NaN;NaN;NaN;8,088944;4,576895;4,564038;4,679675;12,094299;12,095673;12,096003;12,097960
11:02:37,245;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:37,245.PNG;-6,403059;31,603582;31,196067;30,221411;NaN;NaN;NaN;NaN;8,088967;4,571479;4,609157;4,699856;12,094294;12,095664;12,096037;12,097945
11:02:38,245;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:38,245.PNG;-6,402296;31,786541;31,093872;30,323423;NaN;NaN;NaN;NaN;8,088910;4,554611;4,618628;4,690326;12,094242;12,095631;12,096002;12,097908
11:02:39,245;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:39,245.PNG;-6,402535;31,332218;31,499574;29,927752;NaN;NaN;NaN;NaN;8,088928;4,596552;4,581081;4,727340;12,094253;12,095612;12,095982;12,097947
11:02:40,245;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:40,245.PNG;-6,402821;31,561385;30,832069;30,234210;NaN;NaN;NaN;NaN;8,088949;4,575373;4,642934;4,698660;12,094301;12,095610;12,096005;12,097929
11:02:41,245;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:41,245.PNG;-6,402606;31,604183;31,194349;30,333381;NaN;NaN;NaN;NaN;8,088933;4,571423;4,609316;4,689396;12,094235;12,095658;12,095975;12,097899
11:02:42,246;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:42,246.PNG;-6,402773;32,048880;31,521296;30,341137;NaN;NaN;NaN;NaN;8,088946;4,530478;4,579075;4,688672;12,094201;12,095594;12,095973;12,097863
11:02:43,246;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:43,246.PNG;-6,403226;32,260912;31,958629;30,743616;NaN;NaN;NaN;NaN;8,088980;4,511020;4,538774;4,651160;12,094230;12,095617;12,095962;12,097856
11:02:44,246;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Sensor1Calibration_1/Images/11:02:44,246.PNG;-6,403488;32,770520;31,711673;31,178484;NaN;NaN;NaN;NaN;8,088999;4,464425;4,561510;4,610786;12,094265;12,095637;12,095993;12,097947
